Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
46516,0.38471263573254766,1.4655602339366998,-0.05897939941354411,0.9638897512227766,1.229067530562111,-0.8872071521991539,0.1661663374086228,-0.3529976849289452,1.3384826790151503,0.1901705352956839,0.3002533685567683,-1.1818097136556054,-0.2007886547348888,-0.07564056251711622,0.6065133104860294,-0.20753979214268264,-0.23088237551237248,2.040476818385413,0.3543966737903809,-0.20752094854345624,0.43318202435248127,0.7828312268393014,0.3100715858100752,-1.1049912139148232,0.34416757416298543,-1.2836414664977271,0.8947897589416534,-0.19401045880457407,20.12,0
158722,0.06628453619047124,0.4612129446219847,3.246828502718482,0.11307259142656673,-0.7096571147595138,-0.049888355728493414,-0.11826241383186212,1.244870424292659,-1.324374897425194,0.19316811316777652,0.10688974976988457,0.3768478442682246,0.42077576068679634,-1.0087357812700946,-1.442353393487951,0.24689359503736633,0.808863950325381,-0.09545434967439324,-0.21944251868915382,-3.0359628548623125,0.4212436835085742,-0.8702357284047333,0.5157946589114165,0.08941132893401309,0.28873592339938164,-0.48511874539448513,0.7185343287379146,-0.4039423108737423,181.5,0
23436,-0.6942954302077361,-0.06246394745554133,1.1185667333534774,0.8521991650587327,0.9515294627935335,-0.6796416699421852,-0.7818292430866192,-0.685353578897194,0.7414749209166608,0.19995289964360247,-1.0644639136828793,0.37657149299992454,0.761237987966801,-0.6383366227207706,1.1188849700051007,-1.0115761568235973,-0.1147196326870134,-0.8563899012748476,0.06560713669469924,-0.18750558539419318,-0.8833863983782276,-0.6742812530625586,-0.6589079745145018,1.5335345344917224,0.47331963612888667,0.7508805111806212,0.9238560767110668,1.6485875956877754,10.2,0
91786,0.22965731280779583,1.6520225597792657,0.4473715656091075,1.2326735625356378,-0.04960046752981567,0.46081109083250477,-1.0211143936202414,0.91446729879475,0.363424909250463,0.16721633201060176,0.37420987488834057,-1.1583518655662943,-0.07826768016599289,1.3866736802678497,1.6884508700064422,-1.8954365487636886,0.8481517669847474,0.8104981043872982,1.568648524234366,0.26803903439189675,-0.3075876701371414,-0.7683920919856307,-0.4283780421829087,1.4154578839127896,-1.6703378028332743,0.3475849036711016,1.454658974043975,1.0212807587658466,16.61,0
145732,1.6267818881752334,-1.7336379522179206,-1.262116298285265,-0.48017345258548577,-0.481592653726719,-0.847548187904161,0.3626648665846937,-1.1627895028749573,-0.11403857197393732,0.35387909085179736,2.19593706882619,1.5102809395030568,-0.471179018941483,0.40942705274161256,0.818933899238225,1.8113795045527412,0.05678723366746249,-0.0702077896650078,1.912150116319263,0.2918822372433168,-0.04318269448385266,-2.4642778609273015,0.2047017093424591,0.9280536243851666,2.2675481571901637,-0.15161725322431369,0.016905972086824275,1.395611888776619,9.91,0
149134,-0.9663725650902559,-0.013322203671868314,-0.7527232341097528,-0.2952265380684203,0.2735187605961426,1.0233166237529234,-0.7683867060744344,0.6001623456473699,-2.0533158329388854,-1.103458460900217,-0.5936486397286582,-0.3723293731072021,0.4586990299726549,-0.15868362298286004,-2.587174975496747,0.368470506723205,1.2123839794515385,0.699829714466265,-0.4629292449070881,0.36843685918069263,-0.1463967134246184,1.009105794088663,0.20688608446802828,1.217231561685262,-1.3123947655987453,0.4384663289355592,0.22949005231374284,-0.4188266702095088,11.61,0
50032,0.4113346218929267,0.3443308721618613,-0.43207548094277026,-0.7737123305107122,0.8668263659272273,0.5691869061890132,-0.19486230939536986,-0.05401071270611865,-0.8310299220445461,-0.4784260607808036,0.4037308075257874,-2.0087850719321136,0.7288696843186175,-1.6509527467933862,0.6714351154637609,0.48890550875065325,0.7382496491384031,-0.32502239175048564,1.9225911673600489,0.49666143813521135,0.09314266360435669,0.12363166465224498,-0.6473641388863052,0.4274959835515237,0.23530050496233568,-1.208819241761867,-1.4673059249604556,0.6465129059833653,5.08,0
142564,0.7307273399810392,2.4117738702285014,-1.411842745327088,-1.052509162235543,-0.6913279672103612,-0.29172664254891423,0.670487930822582,-2.1645384300581036,2.2462406058103284,-1.365819082038013,-1.275731314615583,-0.3720594717920434,-0.12501534888717747,-0.4642899191561639,-0.935792462164541,2.0241955594503405,-2.258281342929283,0.24270150455908754,-0.7810579703739331,-2.083843242270812,1.1498185279076738,-0.36875678888278535,0.04448129902136509,1.65397236811144,1.1628337183008732,-1.1203658156550924,-0.08300136852423835,-0.2968389597253229,18.97,0
153864,0.06169678799855951,-0.7427499960633432,-0.17976628189915103,0.11314773999786683,-0.6980686655944244,1.643883931141515,2.574361916353688,-0.17229754924677118,0.3537090710455665,0.40271525246472867,1.0176226238785533,-2.0064546633954388,0.38268961274108537,1.4414062848698237,-0.5170212802127006,0.36649875818329924,-0.4929167942890439,0.34495652246084485,-0.36750433700663054,0.25606524528084934,0.46746570195654186,-1.3196658987060885,0.24070049555039547,-0.23070648315371184,1.8351680088957947,0.25048327686168204,-0.8690410993330143,0.3487504744420196,6.09,0
81869,-1.1666898055563077,-0.3236880111499849,-0.4392832860261362,-0.9341046877492235,0.5052391331978725,0.8305929211973083,0.5453228011224515,-0.4791194832039239,-1.1416953210210297,1.8491477973212243,0.7792710968391685,-0.5543245716950023,1.2814163668570158,-0.9779365374412676,-0.2090999761265336,-0.21485341062075225,1.3975550853999528,0.9123078495389271,-0.67946881503011,-1.118209109333571,0.6234913465198346,-1.0016537155235448,-1.329357814508201,-0.5892807294320459,1.1114234936850866,-1.4549340071287353,-0.20590830588221365,2.1937727009162478,13.49,0
94145,-1.8442047474235133,0.306354391443879,-0.48970808743309485,0.48230127962189207,1.6069067337760405,-0.5520601193443502,-0.8750020315784177,-1.9171364224038336,0.7443461352356135,-0.30877537141629596,1.2908777986936522,1.1739282109520859,0.7236756017249563,1.0284407711068042,-0.30502234381706367,0.9053183449191597,-0.541117408421745,0.626210553595435,-0.4721243534314564,-0.08655259812836823,0.5815363102667525,-0.030164826314977945,0.1029843322874872,-0.40688510529836097,0.7462050908280451,1.9132315881967716,2.242345978074875,0.7553894122022172,18.07,0
35320,-0.06930213224183991,0.43584158378873467,1.0890446434580654,-0.15283316145214865,-0.604863434103989,-0.36367879614005527,-1.1958368287813286,0.12354408608177656,-0.439444863358339,2.308150207544634,1.3847191047348493,0.7143777941674909,1.6009338270009208,0.525170965317075,0.8240740469280233,-1.802023921733528,0.9132199053711065,0.524177981068457,0.6936473668772317,0.08315294494492853,-0.6246685946048268,0.6649448314711638,-0.3991616300136244,-0.017016646353065466,-0.26024823745300196,-0.38013934489919776,0.9424004209387193,-0.9199250751453106,22.03,0
800,-1.5583738322793752,-0.18264104313719443,-0.04233609981359077,-0.15194983282536234,-0.6673622755239581,-0.8471877803776758,1.5402009586258236,-0.25260166387784266,0.6533566816774212,0.2422770979221644,-1.3829313288202987,1.0290709822892288,-0.614853762649419,0.7237357829629985,-2.5757854536656546,1.454338790409964,-2.325936154964931,-1.2443717653522188,0.024909217704819363,-0.43450961300593405,-1.4804599717866265,-0.7976270888209873,0.7268869050430317,-0.45606382869781625,0.8566348183479271,-1.2543720678573407,-1.094290693941413,0.22970589662372395,37.89,0
9880,-0.27682352669332566,1.2370987057064764,0.9951075930596056,-1.548886214049261,0.24490602512152834,-1.703171942333378,1.5284231731880074,-0.20721226173649984,1.1781046991288855,0.007111648092886016,-0.055116235835505734,1.7161347876291217,-0.41891652256566114,0.12463267300185436,-0.5504461107655187,-0.8804806852789133,0.8915221954941848,0.1898605008891473,-1.4512589732764076,-1.1405492627769784,-0.5367520018871335,-0.8703656976467774,0.3636388385329407,0.8693854810148383,-0.6717082249968677,0.16501608380292834,-0.6926989843093303,-0.8888661515600313,48.75,0
91566,-0.4310157562369769,-1.5295886387636806,-0.6354172966489321,-0.3016783176824007,1.658454904360369,0.8815594597755175,-1.398196446992258,2.888846226199659,0.030797759335934087,0.5855640346042893,-0.07420832247606297,0.2598344893307965,-0.008059881309251164,0.44628135681039055,-1.3496128008621564,-0.2752812257065595,-0.6454408779287579,0.10713222222486367,0.11145160788308947,1.1879038328886746,-0.4868315761641042,0.262431369325153,-0.7345523552770428,0.13528271049729382,-0.7978399392046523,-1.173426347643515,-0.39537178932136824,-1.716446589324429,7.11,0
22071,0.22230609713206442,-1.2211415666021654,-0.00975787976065066,0.2086495307635088,-0.5802796548824105,-0.20651944274479725,-2.0804449352451675,-0.6245825832355804,-1.704024032809443,-1.158244823649206,0.5492366873705268,-1.208064265294828,-0.14690185332193426,0.21416292147755459,-1.0798737893686372,0.47661371694442994,0.5507057041731122,-0.5879379809149409,1.2328747702547613,-1.4414144228967836,1.7208837975489288,-0.3940671342055367,0.4795550476166338,-0.9276184089971529,1.3442625654203986,-0.7833441274297014,1.1600341586322256,-0.5551057801369264,13.99,0
123796,0.6521460679728456,-0.510894415670812,-0.3533850043334632,-0.5611536861138643,-0.6375179318427159,-0.15747458775427922,-0.9085150812783738,1.3916423203778803,-1.2440607607617873,-1.2492848096571059,0.6347552948436699,0.8897330366001559,0.10221001353672249,1.4101747848119992,0.18865712472583313,0.7761423878186849,1.1838036833806596,-0.366353792276425,0.8326409979813375,0.31238651177894433,0.24725590139213868,-0.6131983111153356,0.5146199980589158,-0.5067279907684221,-1.501135580753805,0.25002364953442613,-0.9483129345603646,1.5234163705259338,5.25,0
133363,0.7039850470228409,1.2332980492308983,0.5567288859221688,-0.41531010891479414,-1.5918388637597007,1.9478823187279741,0.11009066823757005,1.0786526748855414,-0.13107631559965846,-0.9063502515567692,0.32847067227786647,0.35531325538948644,-0.7258773121489435,-0.49325819833820567,-0.11811940924597947,-0.3127496350069626,-1.2951496215065994,0.3041970472529536,-0.02748287001331805,0.2046943232203494,0.0635994531859567,-0.04199769734727738,0.3602409629328991,0.25428703347227466,-2.043598449473044,-1.0688199163689427,-0.20300225595268545,-2.3508355969749,10.13,0
134703,1.1262242052849303,0.023242854019411018,0.2589325777453328,-0.69288758214912,-3.6796039311937916,-1.176080606777946,-0.7918013194835244,0.9124655198252004,1.5811015360012088,0.7049053353562303,1.0820921705534778,0.6916267188987963,-1.4502241810174372,-0.4922485345707,-1.1367384539036005,-0.9901579884909029,-0.25297146998635783,1.0904270296962117,-0.7958693503686844,0.19050435480383565,0.8035568372035344,-1.3690678041734181,-0.4613671566418138,-0.7994632565700885,0.2517117588473504,-0.5645947681616703,-0.5949924025956923,0.3103247808337535,7.18,0
156596,-0.51236320312539,1.076329522206071,1.1465169435108966,0.4433448359354625,-0.1966305607900554,0.818305825498588,0.8558765512107946,1.3784360291010405,-0.47197186576685973,1.8331964497260256,-0.09006724536754743,-0.4998002559630396,-0.3745431938746439,-0.35934988274399765,-0.19862156929146932,-1.5851335957773485,0.6639831976198068,-0.4724958091716751,0.746076318128655,0.4358884982702537,0.609305313556037,0.581655733228361,-0.8439165933086983,0.7463864367109541,-0.6787955082773729,1.3242014240069884,0.26756404925893423,-0.38503231131245724,35.12,0
160794,0.052916622351578554,0.8008152276337159,1.4569826696108026,-0.8608284251031767,-1.6753296473350805,-3.397309131033588,-2.0208343101385466,1.0759773035575015,0.9153076877893824,0.9360836107611584,0.8271192058043153,-0.41374007167244004,-1.1124431031897875,0.7446174026660595,1.3029469028212879,-0.4278066180326121,-0.3993587264412386,1.023497424124947,0.43169591381172456,1.4401310295268628,0.5092418257175488,-0.6384894160885874,0.29506222403897786,-0.24674198983481826,-1.5920496389028702,1.9748472856108743,1.0606835693796375,0.32527315834577836,8.3,0
22300,-0.5330254530995694,-0.8473655451609524,0.8586922146635634,0.9450867230599586,-0.074424043836511,0.012491477566625183,0.07187102683801135,0.8512167971371422,-0.4729870669033561,0.5594054949283086,-0.6101366202114068,0.9812289163741704,1.768518293809987,-0.848733684009191,-0.24134724141552058,0.19477452223608868,1.1259469190980165,0.726260779473738,-0.648419029845973,0.39743237021321215,-1.787669851306192,-0.24648014849968494,0.2614900230540855,-2.038432517395202,0.4585203440848811,-1.2509320007673175,-1.6948677918225883,-0.5862823153646963,18.61,0
85017,-1.2359734321636822,-0.7621041117700696,-0.21748793389749324,1.092114267241214,-2.0041273144441183,-1.2725350473194823,0.46342941510281677,0.7281997496262798,0.23832768219828263,0.15440722205603177,-0.9181228955360569,-1.142337099034084,0.6284161079039292,-0.1655568068644318,-0.37259440938299376,-0.8811356016589985,-0.1556890354258649,-2.0300316137436893,-1.2567487554634225,0.8475274022323307,0.7039828683856584,1.246653336039394,1.061467958373534,-0.9184644706564408,0.11086091275311892,-0.20331368638502398,-0.723884615753061,-0.39478445153089675,75.03,0
115964,1.117118054359772,-0.38612835561823255,-0.710957494171879,0.05464222618641011,-0.038806182773024736,-0.6285235213565253,1.5053135140806777,-1.2827133100265335,0.19905641207046743,0.7905687557752075,0.5078219950320401,-0.9484849062738848,0.04126052534659858,1.339305255364403,1.1451895493077409,0.5354942828548827,-0.7103729025781028,-0.000435487321669223,0.004284685782993741,0.041766857774963084,2.3114942130938956,1.1951817429684748,-0.5301097478934292,-0.2092928009169755,-0.33862758235423174,0.12495123600925015,2.6828746412392483,0.11164820580481388,15.04,0
89316,1.2189109839085588,-0.009604405748320948,0.5204930430284663,0.5686089153501495,-0.0414446961090943,-0.3044197316631807,0.06732948638954205,1.1922865208585696,0.3867624644191069,-0.5873688487727852,1.659265510635097,-1.4837869395163292,-0.8132159231655834,-1.3847502567074952,0.9664881112845357,0.9332906004577388,-0.7720955328984589,-0.26322987479012316,-0.38717535553588023,-0.2584579370959146,1.0971872848219077,0.3793365476796243,1.1014398960331293,0.38250059272094555,-0.5299256611157884,0.6140342916358796,0.8675858278661891,-0.19398216881094787,28.25,0
137801,0.15351872362572672,0.4918742933606549,0.14460027162495329,-0.7536301577395282,1.2030501620592744,0.6654400262584587,1.9550837324890833,-0.2751669079666479,-0.8639906563076202,-1.226507296899122,0.015730133496484347,-0.27999753138273,-0.3947939391181396,-1.0777075367831392,-0.22248508496142813,-1.1809800201109117,-0.48221961650099004,-0.33994579429604743,-0.6788677600360146,0.10162514978040017,-0.8921704570457812,-0.28280055484282385,-1.3193471863774244,0.2674907046298188,0.5512744330296238,-2.328226173206681,1.4817437292102305,1.2979814245101333,23.16,0
17438,-1.8765823703923048,-0.4979761591108305,-1.1617550756069308,1.1470813794795096,-1.037696471252162,0.7075779094114436,-1.6325191523522913,0.6912096770067759,1.2498371883699395,-0.5332486698935884,0.5279540059368286,1.222699203287343,-0.08218302255301223,0.2833893795177808,0.645514516614962,-0.03149662526393733,-1.3538154269326843,-1.203723772020871,-0.9116644549008358,0.33955508823538355,0.09345426973284963,0.2247655305948366,0.5950615858821375,0.9586140732386926,-1.294769122366236,-1.8916420643530576,-0.14375192815160387,-0.6384128095707049,10.64,0
93688,-1.935379496396079,1.4127155095652364,0.18591928602489668,0.032597496389867336,1.3074771012811701,1.0669739653219208,0.08392301988100448,-0.9986153131058981,-0.8874641370311493,0.7114135877052663,-0.7358560067666375,-0.2963201957068651,-1.7745339453285989,-0.8376033184254794,0.5013426110992568,-1.5696679991258906,0.03567991157809503,0.8613530873294359,-0.7490750399004054,-0.19460910309015672,0.7293527595487571,1.4505053460946336,-0.3895573691457633,0.2721139321759415,0.6436952955361294,-0.5412242906605871,-0.1670509176616027,0.37097874433099076,3.49,0
93010,0.5007763058661385,0.9854070458343056,0.2756140700012218,2.5777970823107137,-0.7453249509000924,-0.6373985398532328,0.6304132577616715,1.2127125165945616,-0.10087052524330084,-0.5669414462687092,-0.7477178886287469,0.07240237188251712,0.5961052319111356,0.2709979341612275,0.43018137185370275,0.2754266940156565,-1.036487315750577,0.862729431713328,1.0721086063414795,-0.45693848648275937,-1.8082852357383905,-2.2709032381829,-0.011566836547466252,-1.7302177515100636,-0.41334726316549075,-0.08179886329250395,0.9792915754755434,-0.8965893979487781,11.31,0
70540,-1.013721788230369,-0.07165892511404735,1.2885641913907098,-0.7465370162360183,2.325935165821275,1.8808652484483153,0.09377500618899198,1.3185001291392846,-0.08125193637954409,-0.9647498615127675,0.11625396851302215,1.0786105667400765,0.38460422138584466,1.1156720540828036,-1.3612987602062048,-0.36160781338434395,0.07772990904633142,0.2572205229764052,0.17904637953686273,-0.8004027196931115,-0.3005137828187105,-1.2418178405002007,2.5384789504519105,-0.7111112053322792,0.08398432931756222,-1.1485721328211924,0.08997228710740982,-1.2196039715255755,16.89,0
13583,-0.9536850184438054,0.3224451070673061,-2.1357192848397712,0.05498365418675096,-0.16384871539117363,-1.7682307318067918,-0.475919606737781,0.41217260814075096,1.2391913039290832,-0.4208302462387235,0.583846919282007,-1.462417280754142,1.1762671421124347,0.12284919984447197,0.6133576801326626,-0.7184820083909623,1.091819549153589,-0.8183240539020489,1.5435627612581806,-1.1784416597403582,0.16922615189252607,-1.8681163378517338,0.22810105262073418,0.4945358589471214,0.7092746707543409,0.8660446401835137,0.9597842163600221,0.43479401959121794,103.3,0
38582,-1.3404545327939765,2.1103968685564927,-0.012548425826679845,-0.011571184625892636,0.374139833589789,-0.8696449042595611,-0.23842951004277244,1.0537776220406903,-0.6405291077364227,0.3356307105841054,-1.410605132032967,2.317484439783647,-0.12298612685715456,-1.4215577436401168,-0.2613964697440331,-2.1316728966670127,-1.374701458301326,-1.95137387853143,0.8355030497833928,0.519708648719795,-3.368692986986582,1.5943964777429962,0.8346977416059782,-0.19585329086755346,-0.40645141174498206,-0.03379276386972848,-1.8258309218677056,0.5334567041041219,97.6,0
19076,-1.026472495038395,0.4043855099496493,0.40865241085179166,-0.4991811839211863,-0.42840691386061364,2.2762261814261198,1.577417170972315,0.14967344073287808,-1.2524294486276089,0.4226973705799588,1.1581133161799775,-0.7369314920313421,-0.2822619621028603,-0.4308697300983013,0.5531279898060951,2.9454334714597388,0.8613155794062215,-1.028192516795961,0.9936516950644438,-0.2791525556535884,0.5633382833887712,-0.6325690517315339,0.398546381787726,-1.0055566082670464,1.8235568920557013,-0.7856537378566567,0.9344862864804485,0.508893767564228,5.12,0
12105,-0.6224062065089604,0.9052173490622393,-0.5919382653415582,-1.4299306031976466,1.301510195983739,-1.1859570463481337,-0.9445801318833635,0.11891477932269413,0.024741239419255063,0.4732064546440561,0.9728957278625812,2.0418141679965043,0.3431540117090865,-0.31190949675605817,0.8439143189258178,0.3785562040376245,-0.8424101878406067,-0.49584416755399147,0.6691654882971829,0.917490089143974,-2.917785613058266,-0.2281738625718898,0.8554958698934624,0.1549569925552533,-1.3902649928358937,1.5829766282694102,-0.966064949750999,-0.2834084692166562,4.5,0
74824,-0.7921850252884491,0.5809642258313523,-0.859966274674205,0.6211506022052782,0.6123735767910317,-0.3422884475091547,-0.9019228092146294,1.405134575235122,1.859359024690431,-0.6691155672125075,-1.1781876979572183,1.5637978726712471,0.15405331618043647,-0.08617171725918922,1.48763450445958,1.9198724189190632,0.9739052799612922,-0.13284625533893693,0.33812281922489573,-0.09755666193330043,-1.1060708544399236,0.6645000971508639,0.36353193958408786,-0.7189240127354982,-0.6369962673823498,-1.8256591893179892,-0.022089450414976845,3.6160451555885964,1.63,0
66686,0.19579885046437198,0.16377788818203112,-0.36234219496756975,-1.1294411535473767,-1.594544710142239,-0.20026133635650764,1.1701121840266293,1.6127894293919103,-0.390305848793997,-1.2093146754928747,-1.2728678480027484,0.3148012314833208,-0.4172287820070929,0.20011973290889318,0.6116754185080645,0.8616683335694202,0.11278773813588701,-2.5279662091303594,0.06754228385727343,0.6317087975707264,-0.014696981901526435,-0.9254422912039293,0.7362142252941298,-0.6460284215741214,0.191151696850971,-0.4500798869458288,-1.146844209718294,-0.4558746758361184,2.3,0
135991,-0.15917165971504574,-0.2711937079665324,-0.3413361104265056,2.163668145970667,1.3985164279892828,-0.5321833985861857,-0.677721959990071,-0.8211310751427607,-0.5713107751262606,0.33555735191297653,0.20693832512545482,0.7537676454206201,0.9353824563875772,0.7042081090562553,-0.5095516479439761,-0.26458007828137997,-0.638925400981642,0.6269487629801022,0.04657334217140724,1.048998970002505,0.8778619443482735,0.1104544161054255,-1.5533506964386818,-0.7231469643290227,-0.3241011730022608,0.9997171651533463,-1.2884307077091701,-0.47422265999089186,25.07,0
141110,-1.5318639326933405,0.07444939859870232,0.38273458777092006,0.4799226941060418,1.084745963299693,0.9617757098390732,-0.38963970154762384,-0.4179322406072173,-1.2633990973217262,-0.9131610050731064,0.29943960536255937,-0.5471887295200089,1.8068728958616014,-2.029403287404243,-0.17272182000667208,0.23330331620158665,0.3475886573074098,1.2609350576074003,0.49665461465517785,-1.3685671850035754,1.1899715922667364,-0.29223631562961544,-2.8926551385237618,-0.2564322088949962,0.25231846367095523,1.886221962701344,1.406381716024463,0.8162205556163107,15.09,0
66875,1.33882988906354,1.405219879021599,-1.7425308605664929,-0.7992966899511124,0.5861706717484264,0.015123002981816614,1.0939205271877188,2.353803927865761,0.2737437711418121,-0.1930232626043274,0.6221667095288996,0.8600755745836239,-0.15792024245754485,-0.14820655390048612,2.4762497516698327,0.6019846229175273,-0.8185618481045214,-2.0089841122958028,0.7615557997281142,-0.004293084541439421,0.4815971614023267,1.2819280021738013,-0.8390859212052499,-1.8603911854318689,0.09641503424666967,0.09955182446592425,0.8467012409875878,-0.5448661124217716,27.48,0
144889,1.0260901764058759,0.08322728533750587,-1.273382087929291,0.06623523402985532,1.5702055192983069,0.19626182204083803,0.6930464319215035,0.13543454433059726,-0.36042999820221494,0.4240368297584937,0.1535989654268462,1.3757759567096668,0.1339546349010248,-1.0682577199844072,0.43673327809712,-0.45845524819057026,0.38493135125691075,-0.047746262723074986,-2.024915102795873,-0.02467945841664683,0.27351806223270503,0.6137699511374867,-0.5904635068196528,-1.2440512633992085,1.4203460292336036,0.4841951097069625,1.0643396973570718,0.7842395843087562,5.28,0
96606,-1.0536037715799655,1.7600577516118239,0.2859129123916655,0.6642642621686983,0.3560323517532689,0.1614627807747552,1.9307656569691052,-1.169015089675133,-0.43683036973300193,0.16057423393356263,0.7341346890025526,0.22192776463683392,0.7959286355690427,0.3338050890275043,1.7180218430389034,-1.576372782503089,0.5203602094725921,1.3704988874639712,-1.709734067607342,-1.12279332837738,-0.07845528042136843,-0.29985536915151717,0.06751138181811539,1.1913357786463692,-1.2856384540556285,-1.1301146183892086,2.1433745332502885,1.2227808131044011,15.48,0
